"kMEblack"	"kMEgreenyellow"	"kMEmagenta"	"kMEpink"	"kMEpurple"
"TRINITY_DN5022_c0_g1_i1"	0.787162703348773	0.292509011488001	-0.317936015179062	-0.305565962569957	-0.46190193298572
"TRINITY_DN5054_c0_g1_i1"	-0.75814001922303	-0.350843537459757	0.255449214689376	0.328916327056522	0.929594106826957
"TRINITY_DN5067_c0_g1_i1"	-0.633935204565844	0.000342280152848408	0.258260805422099	0.279915203331649	0.897231277375106
"TRINITY_DN5018_c0_g1_i1"	-0.694135955639851	-0.11402789385054	0.470194367651586	0.166378194288344	0.893790190317875
"TRINITY_DN5047_c1_g1_i1"	-0.643022528179677	-0.179144613699603	0.344513083483138	0.306871583631319	0.941626759066342
"TRINITY_DN5047_c1_g1_i3"	0.594171892764963	-0.154482226746167	-0.55186232503652	-0.28857314829699	-0.745141490788442
"TRINITY_DN5099_c0_g1_i1"	-0.411606313692928	-0.115637135264843	0.0179490352916639	0.24803759829874	0.821249789245727
"TRINITY_DN5090_c0_g1_i1"	-0.683375137233298	-0.166439363836717	0.387333023869786	0.41020327298707	0.934300924233155
"TRINITY_DN5013_c0_g1_i2"	-0.315875950079828	0.0387033886366061	0.543654900438357	-0.311937704330553	0.447503611619476
"TRINITY_DN5075_c1_g1_i1"	0.830371958913908	0.193816596331886	-0.232901673784944	-0.461895559523138	-0.854549030553259
"TRINITY_DN5075_c1_g1_i2"	0.671486398558382	0.0564128465428532	-0.487534392862525	0.137364683965266	-0.522646936860687
"TRINITY_DN5061_c0_g1_i1"	-0.888126097263032	-0.223117565577162	0.446823803483547	0.407175683725408	0.854996113345158
"TRINITY_DN5061_c1_g1_i1"	0.562806905438083	-0.451238701587442	-0.604757589300849	-0.0865101787519889	-0.380437122266884
"TRINITY_DN5048_c0_g1_i2"	-0.866152836208303	-0.164829876656514	0.557697449848378	0.357629993718599	0.882785055598044
"TRINITY_DN5039_c0_g1_i1"	0.879705742564938	0.026925410384811	-0.558516074817192	-0.434072994007017	-0.755183594010867
"TRINITY_DN5039_c0_g2_i1"	0.641081291279378	0.154213261097964	-0.584560659986996	-0.394105224596302	-0.356989605268417
"TRINITY_DN5009_c0_g1_i1"	-0.402647753899692	-0.0643451397993701	-0.132073104919712	0.967261739441001	0.239377362837519
"TRINITY_DN5010_c0_g1_i1"	-0.243601135895789	0.138504341169914	0.0819396374706147	-0.0677057587545325	0.653091934754243
"TRINITY_DN5095_c0_g1_i1"	-0.781367290265984	-0.126045045448917	0.362103794486252	0.495831300463278	0.93313569607685
"TRINITY_DN22677_c0_g1_i3"	-0.738348850516048	-0.160677814147324	0.271159753661792	0.255444903948852	0.945635544741612
"TRINITY_DN22693_c0_g2_i3"	0.929982929177327	0.0669883307777904	-0.463484340285282	-0.549666612036064	-0.839897278815119
"TRINITY_DN22693_c0_g3_i1"	0.240967549876364	-0.220886164279833	-0.604901132157969	0.0769225196561704	-0.163667829309164
"TRINITY_DN30020_c0_g1_i1"	-0.648064491290975	-0.219823193700183	0.0237263687098296	0.440999745535201	0.851481028759313
"TRINITY_DN30002_c0_g1_i1"	0.91694095004515	0.0626170446368089	-0.442348209418482	-0.480438092782037	-0.872826720550202
"TRINITY_DN30060_c0_g1_i1"	0.936344181717233	0.0497323655754517	-0.464684227493525	-0.678978727903115	-0.620954243452884
"TRINITY_DN30033_c0_g1_i1"	-0.833711786600148	-0.262224146227727	0.433472155819994	0.260769829758446	0.965581204104563
"TRINITY_DN30050_c0_g1_i1"	-0.42712314997268	-0.109788276779331	0.0259560726520802	0.257982361374532	0.805800203298137
"TRINITY_DN30048_c0_g1_i1"	-0.57041418449681	-0.203972860894922	0.0399248926261402	0.393464238492544	0.866461509359068
"TRINITY_DN30051_c0_g1_i1"	-0.739911412557337	-0.263520827105816	0.420497586992509	0.249786060826423	0.965905777259755
"TRINITY_DN30006_c0_g1_i1"	-0.335899711949912	0.116511090251477	0.0237036759148752	0.0910350089229177	0.699706924613809
"TRINITY_DN29996_c0_g1_i1"	-0.547178060096293	-0.0953393735620319	0.492344832630865	-0.0460920367352138	0.81291609305663
"TRINITY_DN30024_c0_g1_i1"	0.396677889874149	0.811573015956388	-0.282298447358175	-0.14339658613818	-0.439893204011017
"TRINITY_DN30047_c0_g1_i1"	-0.828112926305299	-0.213820323325335	0.411492379268353	0.292319143854245	0.943025840041005
"TRINITY_DN29998_c0_g1_i1"	0.824911343608713	0.406368286850644	-0.30728890838286	-0.613401982449539	-0.594526266009922
"TRINITY_DN29977_c0_g1_i1"	0.174483972118104	0.152445950439022	0.0727543990624771	-0.235243895192702	-0.315073194868964
"TRINITY_DN30019_c0_g1_i1"	-0.855469229380656	-0.0940623224081504	0.443429240062673	0.354305623529074	0.963668850960977
"TRINITY_DN29999_c1_g1_i1"	-0.531287517805244	-0.336021301813371	0.458529068374006	-0.118332755533474	0.771705751326746
"TRINITY_DN29999_c0_g1_i1"	-0.489204585703955	-0.218334665988575	0.215152299849362	0.454133777480999	0.604009694954303
"TRINITY_DN710_c0_g1_i1"	-0.491930849570417	-0.0936942329093869	0.991385778164115	0.0478185070890149	0.376845189086501
"TRINITY_DN710_c0_g1_i2"	-0.491817069900643	-0.0600972206990821	0.985606411274042	0.0450135287152974	0.38866735723406
"TRINITY_DN795_c0_g1_i1"	-0.798163883228244	-0.218203723567107	0.488725949562558	0.250844317246568	0.971989132059715
"TRINITY_DN726_c1_g1_i1"	-0.345979531967283	-0.257581345197897	0.125684326726293	0.0489686800831533	0.356324685833273
"TRINITY_DN726_c2_g1_i1"	-0.8567251504794	-0.172844430868956	0.517094355608141	0.305325500363019	0.876261734845109
"TRINITY_DN768_c0_g1_i1"	-0.661072221501899	-0.105966726706883	0.31371699576506	0.131614691851857	0.93735337786542
"TRINITY_DN760_c0_g3_i1"	0.226272209010224	0.154176837398174	-0.339671279298909	0.357468363692784	-0.210094853134183
"TRINITY_DN760_c0_g1_i2"	0.841022354290737	-0.0601995572893246	-0.458525861616323	-0.483717882327097	-0.407138480809071
"TRINITY_DN760_c0_g2_i17"	0.60798278286537	0.339268478715878	-0.474700224857177	-0.1169024515542	-0.277906506811873
"TRINITY_DN760_c0_g2_i6"	0.780251865017995	0.0995869065956248	-0.390644870056699	-0.411447339961575	-0.555828137688535
"TRINITY_DN773_c1_g1_i1"	-0.737386504856872	-0.129487673628745	0.242514335951114	0.407002079135077	0.884677673980822
"TRINITY_DN773_c1_g1_i11"	-0.645195498814055	-0.0845932289846084	0.31351628117043	0.22914848335713	0.820693697962513
"TRINITY_DN773_c1_g1_i2"	-0.779151959493248	-0.127564714828152	0.255036641753503	0.362621616272366	0.896488672575983
"TRINITY_DN773_c1_g1_i3"	-0.642599771409849	-0.0610677434902991	0.192474072268109	0.30321059030868	0.860439467004975
"TRINITY_DN773_c1_g1_i6"	-0.354489344582914	-0.0965123486736292	0.203883535177755	-0.158908966482498	0.321185790923495
"TRINITY_DN773_c1_g1_i8"	-0.73081769370459	-0.105335192555267	0.273296492294789	0.375584470806096	0.917433524123468
"TRINITY_DN773_c1_g1_i9"	-0.690376808374633	-0.00886581273766848	0.283133345317549	0.162141629308461	0.879094860304334
"TRINITY_DN773_c0_g2_i1"	-0.841884249688844	-0.149503571453987	0.454625984661562	0.304492628199327	0.962071139288377
"TRINITY_DN771_c0_g2_i1"	-0.518942157167102	-0.162224653058405	0.0560396426578374	0.974093633661526	0.345971372756989
"TRINITY_DN755_c0_g1_i7"	0.749059414608314	0.0359965747392466	-0.151499460115687	-0.427604989079223	-0.7320791014624
"TRINITY_DN709_c0_g1_i14"	-0.387697068223488	-0.096226804447899	0.0648150091504868	0.331241337502289	0.739424889766953
"TRINITY_DN709_c0_g1_i15"	-0.789059618421852	-0.310364499991166	0.266327382640354	0.72323491638826	0.765848492413592
"TRINITY_DN711_c0_g1_i2"	-0.701578377859233	-0.121902308010472	0.200497964799395	0.523496902834192	0.906050930646053
"TRINITY_DN779_c0_g1_i11"	0.559526930551951	0.372729190344281	-0.719726403506759	0.0397512319210285	-0.56821497259496
"TRINITY_DN779_c0_g1_i12"	-0.792205400351863	0.23644767737096	0.506437165259968	0.45041317709492	0.404626234041098
"TRINITY_DN779_c0_g1_i3"	0.687214529341968	-0.0230309873445989	-0.192227693868257	-0.242466455815834	-0.487943793047319
"TRINITY_DN779_c0_g1_i7"	0.178396894298547	0.360620112484508	0.37212653138766	-0.302556220523099	-0.391770504773985
"TRINITY_DN784_c0_g1_i21"	-0.683162664385913	-0.252016733254276	0.0644243052223053	0.425360825407649	0.667967722407685
"TRINITY_DN784_c0_g1_i28"	0.730490700967646	0.454790140850689	-0.40810775024616	-0.246157300446211	-0.630140098209272
"TRINITY_DN784_c0_g1_i34"	-0.930941361506918	-0.357239705519805	0.374257059222444	0.647104704925653	0.820649064699783
"TRINITY_DN784_c0_g1_i37"	0.254288454107175	-0.268806699706542	-0.144379641231808	-0.110958246475749	-0.0162405231454613
"TRINITY_DN784_c0_g1_i6"	0.782182211963111	0.0781299596987164	-0.386559317750703	-0.370696182812733	-0.696755857723311
"TRINITY_DN761_c0_g2_i10"	0.787782083485	0.0748270222731312	-0.36383295369644	-0.598951010229797	-0.693603809218147
"TRINITY_DN761_c0_g2_i3"	0.104357894337659	-0.103228046003094	-0.088675502986298	0.0134861377250641	0.334374396844574
"TRINITY_DN761_c0_g2_i5"	-0.754741310044556	0.0778800114700461	0.309987967133372	0.136147475970907	0.926876495619642
"TRINITY_DN761_c0_g2_i6"	0.842979947110531	0.05380126033252	-0.310005961335373	-0.338216076910057	-0.671374692910391
"TRINITY_DN761_c0_g2_i7"	0.773944527863616	-0.147748506150364	-0.527805810800706	-0.475323388773834	-0.719967130198635
"TRINITY_DN761_c0_g2_i9"	0.824129312258606	-0.0128448851661807	-0.592913452108461	-0.633477921490682	-0.591279331730787
"TRINITY_DN761_c0_g1_i1"	-0.614359944237566	-0.256068398082228	0.341344487683002	-0.11067400955635	0.655451451103297
"TRINITY_DN761_c0_g1_i3"	0.853320726394761	0.0254814174209613	-0.388714240022057	-0.403720973141949	-0.528393573095346
"TRINITY_DN750_c0_g1_i12"	0.964316812485416	0.0786633147558741	-0.464778209544532	-0.509900069569104	-0.805782735606088
"TRINITY_DN750_c1_g1_i1"	0.804867620197174	0.247790908413826	-0.129102842106316	-0.626067674503045	-0.783656133980595
"TRINITY_DN741_c0_g1_i1"	-0.374138584654162	0.145927555054036	0.0652349687433854	0.0467962828499915	0.716960952207827
"TRINITY_DN741_c0_g1_i2"	-0.404783215406866	-0.00852723415242767	0.0487543651731591	0.18593998926121	0.804591581300026
"TRINITY_DN736_c0_g1_i1"	-0.688190616591559	-0.274411216365315	0.24107361011154	0.592988822174927	0.757947746743927
"TRINITY_DN736_c0_g2_i10"	-0.633512264781677	-0.265292090656002	0.324672025577065	0.369151742059351	0.869419497226746
"TRINITY_DN736_c0_g2_i4"	-0.747101130292706	-0.130527811242895	0.156263322951205	0.593649795204824	0.799886265539554
"TRINITY_DN736_c0_g2_i5"	-0.62129702455313	-0.23432703493127	0.585872068065286	0.26023265843193	0.661496262945046
"TRINITY_DN736_c0_g2_i6"	-0.308950455351397	-0.0681532310519309	0.384326374644514	0.468928540367236	0.233334500110874
"TRINITY_DN736_c0_g2_i8"	-0.027256600566015	0.273355068864782	0.00287087415957327	0.0437746744647989	-0.293878420975781
"TRINITY_DN736_c0_g2_i9"	-0.608432703995822	-0.185698846870476	0.467348780179406	-0.170073155714971	0.376541624415038
"TRINITY_DN736_c0_g3_i1"	-0.739458865939069	-0.143385804712205	0.439842714032968	0.143994473237683	0.894883767070249
"TRINITY_DN736_c0_g3_i2"	0.712174822734317	0.236365422781729	-0.263572212475941	-0.0142236445057793	-0.467404405714785
"TRINITY_DN736_c0_g3_i3"	-0.437444736613461	0.0739389662538038	0.495182070830851	0.372391408995	0.600682656752201
"TRINITY_DN736_c6_g1_i1"	0.685296171842894	0.0721225456961308	-0.180335979663384	-0.493661389466863	-0.786859454037459
"TRINITY_DN736_c2_g1_i1"	0.0152452931391738	-0.303412716154562	0.271496862374662	-0.177580967739473	0.239745051112068
"TRINITY_DN799_c0_g1_i12"	0.640006158137344	0.0832306137851762	-0.201628615854933	-0.43259693260509	-0.333045013712855
"TRINITY_DN799_c4_g1_i1"	0.602906423313266	-0.241575004817989	-0.171579601370128	-0.450631802733946	-0.384032743410494
"TRINITY_DN774_c0_g1_i1"	0.939863531429107	0.241608578192324	-0.406053850392789	-0.526532123935884	-0.823398294655175
"TRINITY_DN774_c0_g1_i11"	0.862686748539667	0.0705141808828213	-0.3898035537136	-0.415445300397891	-0.491631301349327
"TRINITY_DN774_c0_g1_i15"	0.874014014831132	0.139431212587606	-0.33959274056129	-0.3545205891595	-0.572672352383301
"TRINITY_DN774_c0_g1_i22"	0.727426684794167	0.0593302384633847	-0.261417100508252	-0.288522294798498	-0.607744821070849
"TRINITY_DN774_c0_g1_i25"	0.870302105570796	0.132130315177357	-0.338373135899334	-0.353893512461953	-0.571623170555579
"TRINITY_DN774_c0_g1_i32"	0.899745776584135	0.104129109421717	-0.441867887492237	-0.478455577575464	-0.857262053345579
"TRINITY_DN774_c0_g1_i4"	0.901522812110311	0.134118193969532	-0.457837566478997	-0.487450027685311	-0.743053057545145
"TRINITY_DN774_c0_g1_i44"	0.853247583221977	0.107877244568613	-0.329934926029052	-0.3488265737604	-0.578501627355353
"TRINITY_DN767_c0_g1_i1"	-0.411358057256289	-0.03001998432984	0.118658145517065	0.015241626863098	0.765166326463819
"TRINITY_DN730_c0_g1_i1"	-0.516468189547327	-0.160484118119739	0.0498378648145224	0.973053996197706	0.330666608763332
"TRINITY_DN776_c0_g1_i26"	0.848257550700263	0.079269717362598	-0.314965469330685	-0.336941722304464	-0.648068722563659
"TRINITY_DN776_c0_g1_i5"	0.940405192598255	0.0586684610645763	-0.496745387313289	-0.544353737796534	-0.844383590741144
"TRINITY_DN716_c1_g1_i8"	0.557489452829508	0.0279497287695451	-0.246557395678678	-0.399500641495371	-0.0376054956159798
"TRINITY_DN793_c0_g1_i11"	-0.439174752599544	-0.174748335636705	0.0374111605656482	0.271514728999373	0.815255721900268
"TRINITY_DN793_c0_g1_i13"	-0.520418269168743	-0.585219841912483	0.16347889823432	0.126473154279112	0.746159397479171
"TRINITY_DN793_c0_g1_i14"	-0.729825942580617	-0.266951158702494	0.275848981495416	0.218867647501045	0.96870165442239
"TRINITY_DN793_c0_g1_i4"	-0.781618644127554	-0.179618960745063	0.349783355408742	0.335586403204735	0.954810154547717
"TRINITY_DN793_c0_g1_i8"	-0.824105274078194	-0.0886156914025564	0.436365018314405	0.520215305451743	0.915933366574656
"TRINITY_DN722_c16_g1_i1"	0.61862807776832	0.442182981355439	-0.226964149850415	-0.272589238100439	-0.658375168936
"TRINITY_DN722_c16_g1_i2"	0.893902503101813	-0.109279000653063	-0.370002320373934	-0.437226588471616	-0.711980406517533
"TRINITY_DN722_c16_g1_i3"	0.724003023332195	0.174637422610049	-0.120531032795244	-0.42755395618181	-0.781207062406686
"TRINITY_DN722_c16_g1_i5"	0.860546620149373	-0.0944800220893976	-0.574574211120375	-0.346857629843801	-0.811153437436274
"TRINITY_DN722_c2_g1_i3"	0.682199987696185	0.29157838955783	-0.0654345442674895	-0.728181543349822	-0.67877656807375
"TRINITY_DN722_c1_g1_i14"	-0.137185174735451	-0.548560815574901	0.106967067743737	0.155173588201348	0.0613717202235183
"TRINITY_DN722_c10_g1_i13"	0.428451060127852	0.0345384464250494	-0.570863641178758	0.0898246861163742	-0.121626897025509
"TRINITY_DN722_c10_g1_i14"	0.49211609386159	-0.144546942774866	-0.296937157729283	-0.316453995714595	-0.438572100190689
"TRINITY_DN722_c10_g1_i15"	0.819204531611971	0.231024037812299	-0.593128454269595	-0.500694052172175	-0.702707336812842
"TRINITY_DN722_c10_g1_i17"	0.801301446992519	0.279020398476287	-0.462758226286345	-0.342724839986865	-0.834935941143473
"TRINITY_DN722_c10_g1_i2"	-0.192869430848013	0.077435626373823	0.496175484049859	0.377610059738206	0.127514092853313
"TRINITY_DN722_c10_g1_i4"	0.553455891671215	-0.245547267443291	-0.399676057609434	-0.479987394316862	-0.6589405774076
"TRINITY_DN722_c10_g1_i6"	0.805082336255325	0.0385398379072438	-0.430698768273934	-0.129738036058754	-0.831934774089085
"TRINITY_DN722_c1_g3_i1"	0.91039667331612	-0.0547744042363469	-0.269009238700075	-0.480546704484887	-0.854013272265522
"TRINITY_DN722_c3_g1_i3"	-0.739681013898942	-0.00735033088205004	0.36773671055564	0.684034722361086	0.674353809324719
"TRINITY_DN722_c3_g1_i8"	-0.605213042013438	-0.475623110391645	0.449294225780835	0.228974203258569	0.460955775568613
"TRINITY_DN722_c0_g1_i11"	0.0582556267254829	0.200929094547705	-0.0325227779745747	-0.134343101664116	0.194968216919888
"TRINITY_DN722_c0_g1_i12"	-0.12926034045266	-0.0656824341497324	-0.397077259200062	0.438617891925623	0.356455076495221
"TRINITY_DN722_c0_g1_i13"	-0.699125820918238	0.0559175362261305	0.238575532572186	0.183304805419169	0.778362137943894
"TRINITY_DN722_c0_g1_i6"	-0.572808107240338	-0.0342208847511049	0.374923168486472	0.56121963935727	0.564967638995965
"TRINITY_DN722_c0_g1_i7"	-0.622191559457898	0.11050655418929	0.498487061788639	0.446087919015626	0.514614730222682
"TRINITY_DN722_c0_g1_i9"	0.0513643693346636	-0.420103292944928	0.280205934571177	-0.18226702577992	-0.168176945702146
"TRINITY_DN789_c1_g2_i1"	-0.0975736460692662	-0.166844732504075	-0.0753545419935028	0.27094742936138	0.159618295586299
"TRINITY_DN789_c0_g1_i2"	0.491974257954667	0.123610737375986	0.0346668398620023	-0.186949216023471	-0.598232830570525
"TRINITY_DN789_c0_g1_i20"	-0.0526617958009755	0.0647345889713637	0.338161990849385	-0.0230005455422868	0.20735819462867
"TRINITY_DN789_c0_g1_i24"	0.73028018059062	0.0514600057009832	-0.317113728728132	-0.355401430154403	-0.913593151205647
"TRINITY_DN789_c1_g1_i10"	0.320441774854398	0.123615534431079	-0.189710616063175	0.246282295297341	-0.0498179632927485
"TRINITY_DN789_c1_g1_i5"	0.547122521831221	-0.372129594907323	-0.437005403317892	-0.170628517590044	-0.40974147466022
"TRINITY_DN789_c1_g1_i7"	0.590090071881579	0.589576329280143	-0.312173954414318	-0.290953352809316	-0.342672698912067
"TRINITY_DN749_c0_g1_i15"	0.90772042074088	0.0957368261113949	-0.45365146899623	-0.494888994688839	-0.67279175974734
"TRINITY_DN749_c0_g1_i16"	0.742181265948986	0.0724988105781428	-0.308111689654548	-0.350586488944421	-0.884695891183946
"TRINITY_DN749_c0_g1_i18"	0.880672032268241	0.0831632818645059	-0.373463748267265	-0.553235212586887	-0.842114445419019
"TRINITY_DN749_c0_g3_i1"	0.882638981494285	0.00193045623404985	-0.416803401113449	-0.333776551081336	-0.661469391479354
"TRINITY_DN749_c0_g2_i3"	0.850908986371857	0.0910295904608496	-0.699499344755643	-0.247028743604831	-0.520056775125467
"TRINITY_DN717_c0_g1_i1"	-0.709341218891925	-0.238304549259006	0.29174823066063	0.288520823883363	0.967630733873393
"TRINITY_DN780_c0_g1_i1"	-0.761891654926763	-0.0748932610072078	0.429940320672756	0.391237195781512	0.896415191958232
"TRINITY_DN780_c0_g1_i3"	-0.811228063756503	-0.224996816404863	0.465086575691515	0.249895374142143	0.897403879135527
"TRINITY_DN753_c4_g1_i1"	-0.870534504306606	-0.247865458630098	0.535946294162713	0.635475864518728	0.771806983796008
"TRINITY_DN753_c1_g1_i1"	0.352534633235977	-0.478890829888897	0.00445705316739563	-0.412380228814678	-0.364441065461713
"TRINITY_DN753_c1_g1_i2"	0.400098976401215	0.252999821143846	-0.341337498396957	-0.351816876571178	-0.0861160031214288
"TRINITY_DN753_c1_g1_i3"	-0.531342750048091	-0.313873426780988	0.516846636739249	0.298232790717873	0.114769454417756
"TRINITY_DN753_c0_g1_i1"	-0.612965218796376	-0.123677631868591	0.173097295858738	0.511435560888853	0.777396600458441
"TRINITY_DN727_c0_g2_i1"	-0.0864045067305457	0.0427345169239036	-0.39408892848255	0.233962041517988	0.430638922500195
"TRINITY_DN727_c0_g2_i13"	-0.83694243506785	-0.38531683549785	0.435890590263561	0.368865331404958	0.903473824545356
"TRINITY_DN727_c1_g1_i2"	-0.519852638123017	0.10289491455517	0.536159091217392	0.0420050932947125	0.611899312288527
"TRINITY_DN727_c1_g1_i3"	-0.731107048785039	-0.126877816229287	0.168063325842802	0.4838409982543	0.67192767562024
"TRINITY_DN727_c1_g1_i7"	0.545369734424485	0.0408991627163042	-0.406283820130024	-0.091442222112815	-0.569054763689716
"TRINITY_DN743_c0_g2_i1"	-0.730919860577943	-0.0907136875388571	0.374306956893073	0.270956576788579	0.969642668495599
"TRINITY_DN743_c1_g1_i1"	-0.849579927875368	-0.187905221494102	0.342433721182816	0.353657515860772	0.977885380732703
"TRINITY_DN743_c11_g1_i1"	-0.842625352422895	-0.163326221209232	0.372392741238636	0.318936481532733	0.97848733239591
"TRINITY_DN743_c0_g1_i4"	-0.294487747326966	0.148353365779745	0.0797662588290607	-0.0175951995799372	0.669491652859565
"TRINITY_DN714_c0_g1_i1"	-0.881219803455051	-0.194877087035981	0.413365946083997	0.267366107848225	0.91006592493315
"TRINITY_DN712_c3_g1_i2"	0.889752307950123	0.00994929283740509	-0.329661635804577	-0.589640603224236	-0.850614685954818
"TRINITY_DN712_c0_g1_i10"	-0.834062308929313	-0.155237036311454	0.46625302246822	0.404072224487307	0.870005095513937
"TRINITY_DN712_c0_g1_i3"	-0.459417209401272	-0.0206531982901883	0.00949546781027562	0.230052661942776	0.83691732166696
"TRINITY_DN712_c0_g1_i43"	-0.554461982021969	-0.0595054315199098	0.15774318538307	0.305262931261715	0.866891172190343
"TRINITY_DN712_c3_g2_i4"	0.941031213014587	0.162784466567368	-0.491424890239122	-0.573741220481704	-0.878398726862405
"TRINITY_DN746_c0_g1_i2"	-0.29606524823104	0.20640184227254	0.361323502457177	-0.15794935145864	0.369369858988136
"TRINITY_DN746_c0_g1_i3"	0.0958428488315083	-0.189388945576965	-0.306287545454822	0.716363468118513	-0.0368312246063526
"TRINITY_DN765_c0_g1_i10"	0.925673498105041	0.122021429831896	-0.471723973325144	-0.611650477678384	-0.586222451222091
"TRINITY_DN765_c0_g1_i12"	0.937754275212651	0.14108902608934	-0.444319703827923	-0.469237780345528	-0.700158672705189
"TRINITY_DN765_c0_g1_i3"	0.20626153107743	-0.20734574460282	-0.324835226750382	0.0978195884064025	-0.356694024992717
"TRINITY_DN786_c0_g1_i2"	-0.906757242256175	-0.0545962531706085	0.512806579234624	0.469671969163883	0.772316463476927
"TRINITY_DN733_c0_g1_i4"	-0.845196448963207	-0.0966284070173196	0.334711173728894	0.295447669864407	0.855256267537517
"TRINITY_DN791_c12_g1_i1"	0.931615454332588	-0.0174644821387338	-0.531350342538476	-0.576273249425376	-0.708331093712823
"TRINITY_DN791_c0_g1_i57"	0.453887757779434	-0.084546276567521	-0.580980671055161	0.141464623972955	-0.295961450779248
"TRINITY_DN791_c0_g1_i63"	0.743687245918755	-0.0465150142793185	-0.545705352623202	-0.367875052919935	-0.489987531348547
"TRINITY_DN791_c0_g1_i8"	0.782806699989909	0.1880165508717	-0.332209399187026	-0.46288793436789	-0.387807310881207
"TRINITY_DN791_c23_g1_i2"	-0.83505003770428	-0.0102382182931327	0.423654379704754	0.308462089103347	0.897043972034485
"TRINITY_DN718_c0_g1_i10"	0.559537006312002	0.177276717353738	0.0105899373628559	-0.625455276791196	-0.557973992213887
"TRINITY_DN718_c0_g1_i11"	0.954334354544335	0.100164744796869	-0.464477581088888	-0.507701137093182	-0.769228837604536
"TRINITY_DN718_c0_g1_i12"	0.558470631242038	0.231679105404606	-0.219312711289013	-0.433033411100603	-0.542605588325383
"TRINITY_DN718_c0_g1_i13"	0.564621268362329	0.403568653477547	-0.443621111876773	-0.366942427961497	-0.501505408192385
"TRINITY_DN718_c0_g1_i5"	0.512666626275212	0.418615609460291	-0.439995720274802	-0.430272824381194	-0.243675803854666
"TRINITY_DN718_c0_g1_i7"	0.699735926591292	0.236491569075918	-0.31717408252606	-0.142320743403064	-0.418901136555266
"TRINITY_DN718_c0_g1_i9"	0.181582051752746	0.157562179935868	-0.0232002432115995	-0.00371523519526459	0.0937450660111832
"TRINITY_DN721_c0_g1_i7"	-0.338463853695208	-0.0909429616209576	0.0984458828204625	-0.0281504880982138	0.737360566344158
"TRINITY_DN764_c2_g2_i1"	0.661467253135893	0.0412552105542829	-0.210692746471013	-0.362857527148105	-0.353888874367629
"TRINITY_DN720_c0_g1_i4"	-0.295857077898018	-0.293730450512104	0.136167912349028	-0.06063440071231	0.687910415960481
"TRINITY_DN720_c0_g1_i9"	-0.55066565894647	-0.27153670933289	0.0185712386824856	0.291069811093045	0.853879361276984
"TRINITY_DN702_c0_g1_i10"	0.82894661990992	0.0512991269689842	-0.394149680031838	-0.405806207090563	-0.453851267313129
"TRINITY_DN702_c0_g1_i21"	0.66370661256892	0.522279531079413	-0.337991327226097	-0.32949097715495	-0.401310593669282
"TRINITY_DN701_c0_g1_i3"	-0.890941330607743	-0.115775111986695	0.540391558651818	0.221056009990271	0.867486543269793
"TRINITY_DN701_c0_g1_i4"	-0.819524266841239	-0.196243513599564	0.402302313089336	0.325379776059515	0.963235526113114
"TRINITY_DN756_c0_g1_i1"	-0.788794872596891	-0.234354815473855	0.339740949864639	0.507066106513378	0.89306947540548
"TRINITY_DN745_c1_g1_i2"	-0.830531551818164	-0.030568516591621	0.284383464542687	0.311893632962995	0.882910157855446
"TRINITY_DN728_c0_g1_i1"	-0.671007641061856	-0.242700592695251	0.449643754221728	0.170081629961142	0.923433638369656
"TRINITY_DN728_c0_g1_i2"	-0.542985197421335	-0.134277648491851	0.0620562214274698	0.373779745772601	0.838615502931076
"TRINITY_DN754_c0_g1_i5"	-0.361777411696023	-0.17711812891928	0.0152034227750342	0.0191148178154264	0.736740021796137
"TRINITY_DN713_c0_g1_i3"	-0.672747268479638	-0.286826416807087	0.265360697570681	0.241437374465865	0.862253276525597
"TRINITY_DN724_c0_g1_i1"	-0.542521401257097	0.0612359034826587	0.452048394468772	0.117984474625538	0.292520770920632
"TRINITY_DN724_c0_g1_i11"	-0.578494262506313	-0.099469946354758	0.500385193371729	0.163650852694898	0.333165899336456
"TRINITY_DN724_c0_g1_i2"	-0.652170401833945	-0.0460240235516852	0.344581113061694	0.281585799805446	0.134739531996625
"TRINITY_DN724_c0_g1_i3"	-0.559888552721355	-0.0396567078083992	0.27273132099816	0.255509601609848	0.498304584676933
"TRINITY_DN724_c0_g1_i5"	-0.519099999048929	0.00699466705167371	0.432134747508652	0.361742714509852	0.344345738901121
"TRINITY_DN724_c0_g1_i6"	-0.286208448410837	0.0430126597277268	0.340042056771091	-0.0402295624580806	0.0226141920450229
"TRINITY_DN724_c0_g1_i7"	-0.508184186236816	0.130390343581004	0.389827613015006	0.212915244549046	0.300795593806356
"TRINITY_DN724_c0_g1_i9"	-0.413651163981502	0.19789858735154	0.263706675579009	-0.0701644945895327	0.207713393025227
"TRINITY_DN705_c0_g1_i2"	-0.498917812182518	0.266837545060233	0.439934871528575	0.290721039759043	0.2140826809075
"TRINITY_DN739_c0_g1_i1"	0.217130945723633	0.190717233754103	-0.463005748437971	0.0352791838911807	0.0345382072707546
"TRINITY_DN739_c0_g1_i12"	-0.694232619105086	-0.15192553429182	0.358562990686498	0.123478428380426	0.877887695416054
"TRINITY_DN739_c0_g1_i14"	-0.880401785268329	-0.231328197357954	0.441706928581304	0.337457233562912	0.777169739973111
"TRINITY_DN739_c0_g1_i4"	-0.818006897934486	-0.171230588700325	0.396632219411623	0.339696758594463	0.961016774293788
