"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEpurple"	"kMEred"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN166680_c1_g3_i1"	-0.601233794329403	-0.78506353064928	0.904355557189778	0.218356708355676	-0.285218670534219	0.0791742119283904	-0.285810316592934	0.459225306263167
"TRINITY_DN175558_c1_g1_i11"	0.587106030328189	0.94602480998926	-0.64038206271891	-0.0214564602690025	0.363492522092679	-0.636938227553476	0.310240061658841	-0.663846134487457
"TRINITY_DN175558_c1_g1_i9"	0.209920981513239	0.434814545671476	-0.388330874547143	-0.279391859146584	-0.0976276791669509	-0.137344546268191	0.0100396627688558	-0.324868317998113
"TRINITY_DN109802_c1_g1_i9"	-0.402849294271858	-0.641313510415615	0.321137206834757	-0.200453979707375	-0.347368988338788	0.453350716120274	-0.350478590133677	0.918605556860746
"TRINITY_DN109800_c1_g1_i3"	-0.385042715011486	-0.633086699956027	0.425304949715128	-0.0557804140293462	-0.358958011077335	0.352836694411285	-0.368278836608389	0.961136475926751
"TRINITY_DN109787_c2_g1_i1"	-0.562164132358487	-0.79558603958925	0.681471830537375	-0.0554444177996833	-0.389025147273014	0.306499371831481	-0.421392390171927	0.910242418057293
"TRINITY_DN106691_c0_g1_i14"	-0.435032642628569	-0.721392394303773	0.417824892029576	-0.133003697574865	-0.391906796192773	0.430888524056233	-0.36694777793036	0.984114562942744
"TRINITY_DN106691_c0_g1_i2"	-0.507437391110322	-0.620528775506377	0.875851235934561	0.249415395332339	-0.246416143999597	0.081182620474524	-0.253618698096088	0.497692594663215
"TRINITY_DN106691_c0_g1_i8"	-0.527404610320306	-0.808569189509052	0.865941067286943	0.0460286038277876	-0.432606009745826	0.153969833578365	-0.395943019654423	0.77179603033971
"TRINITY_DN197177_c1_g1_i1"	-0.430068878356682	-0.736883103222591	0.772920025295167	-0.0781439869865321	-0.46421106780315	0.207461243560944	-0.386980183883555	0.819831276611915
"TRINITY_DN197231_c0_g1_i3"	0.368971835540461	0.527218540954184	-0.562773368002116	0.315063982960772	0.584373927984434	-0.190046851646128	0.13846626021995	-0.495312240939031
"TRINITY_DN197231_c1_g1_i1"	-0.0889540125869395	0.2842999523404	-0.128605995167695	0.292775816972504	0.5503869716	-0.324376471028534	0.0472109701511725	-0.421996614049355
"TRINITY_DN168905_c0_g1_i1"	-0.500774234851947	-0.652228386980714	0.96314849858173	0.14935913060028	-0.317590911360011	0.00803996949609167	-0.316990615978979	0.464261138578462
"TRINITY_DN144140_c0_g1_i11"	-0.450143293967503	-0.722122139894329	0.402281866698618	-0.0749756547364514	-0.369767818735903	0.390013024297428	-0.385794942456715	0.946669056185645
"TRINITY_DN171785_c0_g1_i7"	0.758881185068387	0.927063021292964	-0.694546357974307	-0.180147170705372	0.163667407689852	-0.422878405242546	0.362320264271372	-0.650601986545962
"TRINITY_DN171785_c0_g1_i2"	0.550525558498829	0.497965323044583	-0.240020243691327	0.116169065819189	0.364431952806497	-0.482739268670808	0.425643074401002	-0.346135745076385
"TRINITY_DN171820_c0_g1_i3"	0.46136116830179	0.59074738782876	-0.397285769141472	-0.0667106213435919	0.252120522983772	-0.32314720503115	0.244829054666163	-0.408564016116863
"TRINITY_DN171820_c0_g1_i2"	0.314001109049877	0.317418863631425	-0.33071404558659	-0.302036844934971	-0.246075965403419	0.166845971612567	0.192588186446085	-0.170885501240944
"TRINITY_DN171806_c1_g1_i1"	0.324873366784408	0.279947900314886	-0.655775415904475	0.248812501440295	0.593312297669211	0.25771491229336	0.165693220521994	-0.31234634392572
"TRINITY_DN171788_c0_g1_i5"	-0.152396278571908	-0.46567943198544	-0.0880655752509304	-0.101090720048808	-0.285757365212787	0.931510500930181	-0.291983405614936	0.445353808920492
"TRINITY_DN171830_c0_g1_i7"	-0.289204558222265	-0.584121239028345	0.0573941666972856	-0.21500873087343	-0.355005865964853	0.967054429365401	-0.453392128397813	0.4154234793389
"TRINITY_DN110967_c0_g1_i8"	-0.31158949056413	-0.568693647838556	0.394788520572299	-0.0294451718287597	-0.348568363679493	0.305651825164123	-0.362768885662185	0.931113761026074
"TRINITY_DN110977_c0_g1_i1"	-0.169431520149103	-0.359743996362699	-0.205318376554178	-0.334872509634548	-0.3325036376756	0.916618221682322	-0.192343714336714	0.244921392749264
"TRINITY_DN110939_c0_g4_i1"	-0.275754834859117	-0.651491861362112	0.380326712175686	-0.183228431136642	-0.39107486545713	0.408099332778268	-0.473735946838795	0.957344961291869
"TRINITY_DN183065_c0_g1_i3"	-0.208781999163404	-0.424708701547722	-0.0579521704398761	-0.252733340482887	-0.251889799976604	0.413177991960928	-0.254693162981075	0.813059985748062
"TRINITY_DN183066_c0_g2_i1"	0.623186398716244	0.924476351080263	-0.717445815491537	-0.171895300182027	0.258673120558578	-0.463474882806561	0.484502941303816	-0.627746448704499
"TRINITY_DN183060_c0_g2_i1"	0.384164259511227	0.420701528450828	-0.30338362271021	-0.0816456187924791	0.0763225287743634	-0.217365002833788	0.850522171097976	-0.368968927026463
"TRINITY_DN197335_c1_g1_i3"	-0.348277729507049	-0.580212985053716	0.330939075376619	-0.0495774093160553	-0.322951034575352	0.373528607445152	-0.332092933429224	0.922043395105677
"TRINITY_DN197340_c0_g1_i1"	-0.164909038353475	-0.413707456621121	-0.083239256803118	-0.349417093340333	-0.333923983261879	0.915168187199809	-0.3395166274756	0.364124745948389
"TRINITY_DN197340_c1_g1_i2"	-0.407411616746763	-0.639094904077641	0.296045227923833	-0.124261223172014	-0.325443777669883	0.434822032344945	-0.32911031758415	0.944296828077752
"TRINITY_DN197249_c1_g3_i2"	0.790529361143105	0.701606615552938	-0.35560162296082	-0.154165525084695	0.0831981777478121	-0.518509805293289	0.263534846371237	-0.425645478460438
"TRINITY_DN197249_c1_g3_i1"	0.0416001113527025	0.532073807575872	-0.388382263001528	-0.00601971448672309	0.168415704378912	-0.339135601336889	0.308033143430148	-0.546713900230834
"TRINITY_DN124786_c0_g2_i11"	-0.311634020663323	-0.580806944329598	0.473656488913379	-0.0641611623624507	-0.366034025659192	0.232770194061131	-0.373299910688239	0.848925117021473
"TRINITY_DN124793_c1_g2_i2"	0.501943718007177	0.794603990842386	-0.520215568628837	0.0265010571965452	0.345109364094657	-0.530491486818448	0.15984232608794	-0.647221065016585
"TRINITY_DN122455_c0_g1_i9"	0.306544496187115	0.529614307429596	-0.452154923888416	-0.0292232230877194	0.273942650668873	-0.231438047602199	0.28537329809673	-0.401995994175999
"TRINITY_DN122455_c0_g1_i10"	0.610081643012068	0.933150613111255	-0.587978140393571	-0.0764827668328407	0.330076553385865	-0.61792404072638	0.381477932875959	-0.662223320208187
"TRINITY_DN181979_c2_g1_i1"	-0.287749605471801	-0.668028629674438	0.302587949124059	-0.180629951611511	-0.369725739989258	0.517766291764592	-0.470824081226508	0.953398328310892
"TRINITY_DN182001_c0_g1_i2"	-0.487365431726975	-0.753176489597861	0.597548641506383	-0.184056844575223	-0.479746545103014	0.339199949881885	-0.357567103269089	0.952139223245714
"TRINITY_DN181994_c0_g1_i1"	0.541586445275472	0.902550686096657	-0.625507671306491	0.206063104882928	0.575637663489599	-0.686947364817173	0.487741883584806	-0.760965878065634
"TRINITY_DN196016_c3_g1_i2"	-0.295212501231211	-0.617830163573264	0.622634032774548	-0.141237736782899	-0.496286549166619	0.111614394084199	-0.399457436707157	0.902068783878399
"TRINITY_DN152477_c0_g1_i15"	0.77261174888096	0.930689190492365	-0.694926290904543	-0.156307782808745	0.21860475908712	-0.539821013026126	0.329013930751753	-0.562535361765067
"TRINITY_DN152477_c0_g1_i27"	0.671090574932139	0.835283236721367	-0.595754388581292	0.0537803504412371	0.365749949022266	-0.505438459314521	0.23355163482411	-0.622644671343801
"TRINITY_DN152452_c0_g1_i1"	-0.574835586917447	-0.714169720182106	0.943891401634937	0.169530213689446	-0.287722346032065	0.0110641609645787	-0.286817315859466	0.375840533557596
"TRINITY_DN152452_c0_g1_i3"	-0.538650422022036	-0.634132888515698	0.898539918418091	0.156519276662078	-0.250626321399007	0.0890778118943129	-0.249717453583285	0.449758946509616
"TRINITY_DN122408_c0_g1_i9"	-0.139423328816854	0.272975917345917	0.109647547174702	-0.152741841939615	0.0967270043341963	-0.454349274370028	0.150820535567943	-0.431698289156677
"TRINITY_DN122410_c0_g1_i5"	-0.20460474641567	-0.563358004349199	0.201313188640038	-0.278302302008235	-0.430509343630237	0.472059174799682	-0.348674496004943	0.928206889592157
"TRINITY_DN122397_c3_g1_i1"	-0.341374288673087	-0.562386654880405	0.044464506616283	0.0110515297647241	-0.144668935648588	0.763033667566599	-0.321350255705866	0.36801410567675
"TRINITY_DN195515_c0_g2_i3"	-0.46983530842923	-0.772490834719598	0.632526023108739	-0.0745974408212495	-0.392986868485642	0.283990048541479	-0.345672581342859	0.941455840871998
"TRINITY_DN138057_c0_g2_i1"	-0.403342138844618	-0.672576399797278	0.270649127505542	-0.137533778274954	-0.350804389076485	0.481389673505276	-0.318121213750562	0.943428039301495
"TRINITY_DN100310_c0_g1_i1"	-0.516844060031478	-0.675302227583316	0.938052517924593	0.0910474043248247	-0.312173312549525	-0.0220595422092193	-0.308811717439161	0.369949386846778
"TRINITY_DN100361_c0_g1_i8"	0.881000851476359	0.614358018114583	-0.552265599332647	-0.00671203317962901	0.27485156016906	-0.139710914837491	0.161445735901988	-0.435564486964478
"TRINITY_DN100338_c2_g1_i2"	-0.280748071820095	-0.577139455145981	0.0336250145531098	-0.148598745058057	-0.363351509302848	0.970073258776505	-0.361200845866026	0.424622931020551
"TRINITY_DN100401_c0_g1_i2"	-0.572146122482527	-0.75661742679862	0.924036195627024	0.0213510641544122	-0.34754599765346	0.0940040575775578	-0.341375259965587	0.452664117372554
"TRINITY_DN100401_c0_g1_i1"	-0.404637056648928	-0.541464278981576	0.870573953295085	0.0806500504606385	-0.299773260537995	-0.00987191677618604	-0.298060873328279	0.43688023889709
"TRINITY_DN100340_c0_g1_i13"	-0.506205669745907	-0.759947611640531	0.719494892864376	-0.0632096999038697	-0.411383530203764	0.268723700160506	-0.417529591383194	0.903277668053679
"TRINITY_DN100337_c3_g1_i5"	-0.365631465035091	-0.581737276305034	0.302051041245476	0.122559624081912	-0.20515206781124	0.253663675673445	-0.355958458585984	0.79739837823144
"TRINITY_DN100395_c1_g2_i2"	0.43598518582393	0.809317273963536	-0.802234603209426	0.0397358261087327	0.486497540141946	-0.391402555133461	0.512932078091762	-0.743404137184025
"TRINITY_DN177698_c0_g2_i4"	-0.416354794402686	-0.654050398743048	0.904229681276766	0.170123895812985	-0.344764709403015	-0.024772177369506	-0.365293982739227	0.539281419513748
"TRINITY_DN177694_c1_g1_i1"	-0.489174118110454	-0.731113139387986	0.415079102592675	-0.134186428005956	-0.359525065832342	0.432776859742061	-0.361465072251218	0.971312577732191
"TRINITY_DN129325_c0_g2_i1"	-0.384838536859705	-0.68368363176921	0.524558813298666	-0.100260559825615	-0.433889339457944	0.245337298146372	-0.453539817133393	0.919578819647798
"TRINITY_DN129367_c0_g1_i4"	-0.195262135971921	-0.497538666590309	0.245953697907213	-0.522029434183727	-0.496773123742904	0.349358261368528	-0.219078913809393	0.797510985431884
"TRINITY_DN172668_c0_g1_i2"	0.355139369776318	0.789440163329995	-0.417532755050003	-0.161758579632935	-0.00508510680076565	-0.585308086356456	0.27172694855169	-0.528127019828229
"TRINITY_DN172652_c0_g1_i5"	0.37246446032673	0.487393175139101	-0.317936059556821	0.374642070634764	0.639760416034034	-0.488085208067769	0.344329346929753	-0.387439829055343
"TRINITY_DN172713_c4_g1_i1"	0.614567932715283	0.882153938477605	-0.746698843336181	-0.116681514870338	0.265513122637888	-0.496538240655281	0.65394929505958	-0.58621316711347
"TRINITY_DN172731_c0_g1_i2"	0.38865232731968	0.708010555996796	-0.431318138005097	-0.00555398329277734	0.220534481997689	-0.485904763909205	0.345118977164393	-0.612027954884875
"TRINITY_DN128717_c0_g1_i3"	-0.320319472572786	-0.59562339392961	0.220134823910132	-0.160472550731617	-0.292579046383766	0.454340387356685	-0.26761517586128	0.909683279052128
"TRINITY_DN128647_c2_g1_i1"	0.369581762450327	0.83283714516446	-0.557871726200205	-0.0609287365989084	0.335513706626049	-0.559203901905482	0.282257667991865	-0.636678522819245
"TRINITY_DN128647_c2_g1_i3"	0.265280393739981	0.252219497868249	-0.0412040057773368	-0.326478012145802	-0.264159738328583	-0.134595933691403	-0.0819826581660906	-0.0919868601600284
"TRINITY_DN128682_c1_g1_i1"	-0.631114741566087	-0.724206136055989	0.932813825037912	0.125577781080844	-0.25815702731896	0.0540042232872242	-0.248193082900394	0.31539096657081
"TRINITY_DN177768_c7_g1_i1"	0.117468308682241	0.0190051709749072	-0.273804790072303	0.0367017086411664	0.0942756189240197	0.384744803940639	0.0271561965991786	-0.0819290749803833
"TRINITY_DN177798_c3_g1_i1"	-0.453801378421631	-0.544780500567215	0.875659725211518	0.0952751488179701	-0.259965427925008	0.0102071519200105	-0.259273989489739	0.3732100543301
"TRINITY_DN168723_c2_g1_i3"	0.482523555151391	0.545353267572382	-0.312864460266419	-0.101756184620855	-0.00995391557762287	-0.382749026633087	0.570626247680124	-0.321966321346745
"TRINITY_DN168723_c2_g1_i2"	0.439445889665445	0.861559730387335	-0.506508795559021	-0.16895617160373	0.141189659758563	-0.57133690701411	0.315849259974105	-0.691968169403577
"TRINITY_DN104285_c0_g3_i1"	-0.538935192381699	-0.72918710306924	0.964470427421393	0.0823353096687984	-0.421156878712164	0.021898690246061	-0.3801675600695	0.591139673586004
"TRINITY_DN104285_c0_g1_i2"	-0.672804838598645	-0.81539712945421	0.896591316998575	0.206385539083328	-0.346456170640142	0.177828727234102	-0.353907747678742	0.66257313475564
"TRINITY_DN115557_c0_g1_i23"	-0.454624522686135	-0.76972674098527	0.454615501223396	-0.16050826116395	-0.392429596585108	0.480250923792383	-0.372860706542232	0.966901203479174
"TRINITY_DN196620_c0_g1_i1"	-0.150420112968053	-0.531728929411952	-0.00990109565361309	-0.223235618081696	-0.361220747792003	0.956887846012759	-0.186690700749989	0.39344570025665
"TRINITY_DN110767_c0_g1_i2"	0.716428350936615	0.936651756341462	-0.735383272866696	0.0798764063185331	0.474178321747424	-0.552156214041811	0.484669939939827	-0.712678103445062
"TRINITY_DN110749_c0_g1_i4"	-0.531280258108598	-0.799529008040585	0.583694137639561	-0.10224607485521	-0.409713293309599	0.349031273320114	-0.413910723438683	0.960749908412844
"TRINITY_DN110749_c0_g1_i3"	-0.534532117593731	-0.817736931160841	0.686708667810889	-0.0414865535405604	-0.434770099161175	0.288711341493117	-0.440319988751197	0.935894517568593
"TRINITY_DN110749_c1_g1_i1"	-0.256502479805819	-0.584756195224418	0.0135517544608499	-0.225209207270046	-0.337244322619938	0.966942215153188	-0.302052184620386	0.417462879298949
"TRINITY_DN110724_c0_g1_i3"	-0.209817924696314	-0.566298932293491	0.558394780239307	-0.141932754431984	-0.493075231256761	0.109517375330133	-0.325471534650415	0.751213458656034
"TRINITY_DN142624_c0_g1_i1"	0.561259845229771	0.939703698458546	-0.639139753564206	0.0969370584488332	0.446948062936757	-0.662525234935757	0.475406502099222	-0.718671943172156
"TRINITY_DN142630_c0_g1_i15"	-0.540821244921284	-0.809173822792884	0.864657763725805	0.0318628961986041	-0.416485601137777	0.185086947360348	-0.419834549071663	0.814682563941143
"TRINITY_DN142630_c0_g1_i18"	-0.613814365871846	-0.848295422530644	0.852779659046799	0.0809346473521639	-0.389317357843633	0.22351589738539	-0.394286595571263	0.796263439230343
"TRINITY_DN176508_c0_g1_i2"	-0.416779181714473	-0.664620246051356	0.495037138905976	-0.0498995129229219	-0.364856207664939	0.377951644745832	-0.427538958762856	0.921311550870089
"TRINITY_DN176469_c1_g2_i1"	0.352593073808506	0.493194153873258	-0.837850226093683	-0.272421526564859	0.0661495386066148	0.336045724780045	0.214954855399137	-0.357405300586977
"TRINITY_DN176469_c1_g1_i3"	-0.612021737157123	-0.769894706613995	0.717196477230936	-0.0676613056812472	-0.428286302888884	0.273876847060352	-0.438863393260282	0.868048996302752
"TRINITY_DN181567_c0_g1_i1"	-0.159608907602483	-0.544916360562508	0.155093063344471	-0.151361050904069	-0.262895591666278	0.856013573684083	-0.272089766361247	0.358501302238077
"TRINITY_DN181594_c0_g1_i2"	0.0045930454549246	0.247506529493371	-0.263246805595595	-0.24905605480286	-0.216507515883261	0.122487020129072	0.169464892185447	-0.219270899095522
"TRINITY_DN181610_c0_g1_i1"	-0.429777510967114	-0.687459798182352	0.584893575172248	-0.101824216229752	-0.474396148861558	0.376071529674164	-0.287429714485967	0.870634862612087
"TRINITY_DN153092_c0_g1_i2"	-0.643555978298129	-0.706771724459223	0.958843764490813	0.173396468488964	-0.28003596106628	0.038918295212896	-0.27903128392931	0.366973991767046
"TRINITY_DN153033_c0_g4_i1"	-0.436143026462804	-0.644830152460814	0.734164437406321	0.000847930242633424	-0.388753052014065	0.191997113258825	-0.396445643740974	0.803820158540421
"TRINITY_DN153088_c0_g1_i1"	-0.507993790123769	-0.643618612025875	0.971884622976313	0.15745254267271	-0.303672771444291	-0.015511087014651	-0.304863427284248	0.399141639961066
"TRINITY_DN153088_c0_g3_i1"	-0.515049131707377	-0.59552553015797	0.879907934258991	0.238629113333083	-0.226879915279009	0.0552039906319493	-0.230578706174611	0.406707337111004
"TRINITY_DN146189_c0_g1_i1"	-0.677010144809012	-0.856597927196055	0.924208498231144	0.0878358506550528	-0.34848062947645	0.221974033835931	-0.347366179089105	0.686430617416861
"TRINITY_DN172238_c0_g2_i1"	0.662221945616779	0.9451868904456	-0.799545368362465	0.0398956035722536	0.500583283287963	-0.517409050162579	0.389524800209516	-0.712603634525196
"TRINITY_DN172239_c1_g1_i1"	0.576159509844928	0.81161163377336	-0.446726688978272	0.0100949715720366	0.382507974021416	-0.61932347241986	0.165478642310421	-0.628250545925749
"TRINITY_DN172239_c1_g1_i2"	0.627187307362841	0.885505015768994	-0.602076494511236	0.176297801164143	0.546860253347847	-0.648612781227367	0.376311835752769	-0.754722211378176
"TRINITY_DN177576_c0_g1_i1"	0.755469886216182	0.956369163356667	-0.651799362351326	-0.18697229351632	0.203606468889446	-0.528375960170262	0.321045966467867	-0.649669082191545
"TRINITY_DN177635_c0_g1_i9"	0.710041293562468	0.96737447980016	-0.657535716524443	-0.156369584107704	0.183413210429116	-0.590028998258391	0.424592382194034	-0.651601243084103
"TRINITY_DN177608_c0_g1_i1"	0.481141495338038	0.782531929470159	-0.556270261478842	-0.0816592669678931	0.289292948405832	-0.534034393189548	0.583446529250764	-0.727736031138477
"TRINITY_DN137052_c0_g1_i4"	0.663130853658256	0.911224214819458	-0.683204988580592	-0.172945091507443	0.157385015870502	-0.500265902738186	0.266612538676537	-0.593000841576529
"TRINITY_DN137032_c1_g1_i2"	-0.594128394991405	-0.695848361811602	0.956805740039165	0.169540213120367	-0.270233448034048	0.0280636809943642	-0.264141112564831	0.342055707840807
"TRINITY_DN137114_c0_g2_i2"	-0.566755070078642	-0.728029992488243	0.967052437797994	0.184778753044644	-0.311892904877506	0.0478514795277709	-0.315660939369106	0.507934200508583
"TRINITY_DN137114_c0_g2_i1"	-0.458865691147773	-0.657446922690817	0.826969030834524	0.156067346671857	-0.343910973438778	0.138792760727917	-0.354036755975978	0.714922997584368
"TRINITY_DN137053_c0_g1_i1"	-0.615677036608512	-0.754788702320815	0.894761448871514	0.0336672185215792	-0.41099393988425	0.0889425054571738	-0.435627535360421	0.614603274190348
"TRINITY_DN137050_c2_g1_i5"	0.843063829163183	0.482025895909367	-0.337865208024287	-0.394033048724954	-0.303489215139703	-0.0661567917697744	0.182964096718466	-0.185276445681127
"TRINITY_DN125364_c0_g1_i2"	0.769739491602919	0.709478709158842	-0.56394082593797	0.0690285572206085	0.272508722991051	-0.333560274490975	0.40742052097984	-0.439428813431389
"TRINITY_DN125413_c1_g1_i2"	-0.448631522906081	-0.729560703813578	0.501189798094875	-0.110151988197683	-0.39231890408574	0.359858944823331	-0.328526615837274	0.943007889314949
"TRINITY_DN174840_c1_g1_i1"	-0.523228652033324	-0.763882435028839	0.615007764499283	0.00388521070525416	-0.336541296912348	0.307860195994429	-0.474327265591505	0.952268898264676
"TRINITY_DN174850_c1_g1_i1"	0.954735262236162	0.5297630349111	-0.454591950431526	-0.235109465832756	0.0231904002696695	-0.0962596699018698	0.0806348526600346	-0.243354055818556
"TRINITY_DN174930_c0_g1_i1"	0.0467793775044158	0.413037600358575	-0.127651334449478	-0.0140904905250476	0.189335805066065	-0.38605090328946	-0.0771342707306175	-0.392487397538195
"TRINITY_DN174919_c0_g1_i4"	-0.354149485388112	-0.708473613233051	0.39321677651514	-0.170990655527311	-0.35875125954478	0.459358094258874	-0.450354482513621	0.968686253637215
"TRINITY_DN174919_c0_g1_i6"	-0.514987119139012	-0.776722421506287	0.561909438763946	-0.10098706301879	-0.398658375507215	0.372750734031222	-0.403192404745678	0.985216117693402
"TRINITY_DN121779_c1_g1_i1"	-0.32484132424145	-0.648595774476312	0.326113844459039	-0.110041246539829	-0.354715127122444	0.812602793238944	-0.37752947680654	0.475508074499758
"TRINITY_DN121758_c0_g1_i13"	-0.332301787674673	-0.605578303677852	0.374124671582364	-0.0556631056620459	-0.358152241015415	0.326998267778709	-0.370984484156123	0.933576001926427
"TRINITY_DN121792_c1_g1_i4"	-0.565228604769839	-0.628813417323615	0.907330302841086	0.0988121217095219	-0.322489209620591	-0.0513509512050246	-0.340491303405382	0.312075461753973
"TRINITY_DN121750_c0_g1_i1"	-0.40726337708096	-0.563839609493343	0.878146236692992	0.207608413059703	-0.293653879858349	0.00651283675143108	-0.299600175084235	0.475926358391743
"TRINITY_DN121755_c0_g1_i2"	-0.359530712264354	-0.504015237189609	0.754338207413704	0.250589624087056	-0.236998895285461	0.0458315460636808	-0.249422563076592	0.467825242598331
"TRINITY_DN133649_c1_g1_i2"	0.678300362996153	0.57355843485437	-0.39144573375307	0.151059291909879	0.416536033048372	-0.334486735437465	0.294528681120172	-0.357721699871303
"TRINITY_DN133644_c0_g1_i31"	-0.393804016131265	-0.715471924188469	0.437148735783946	-0.134701632298702	-0.327800005249995	0.362954931498548	-0.431023268471711	0.956196832231926
"TRINITY_DN133640_c0_g1_i10"	0.792799040830706	0.946207128012471	-0.829170335972611	-0.152034146978311	0.268523638275011	-0.390041443844252	0.353826524256588	-0.637250218453708
"TRINITY_DN133640_c0_g1_i3"	0.291617465256246	0.752989242805583	-0.573506711772621	0.0328129172518185	0.228892443043422	-0.507191632936821	0.677731139752569	-0.66556030712778
"TRINITY_DN112160_c0_g1_i2"	-0.55749380428396	-0.687956910829719	0.92630368808432	0.269012325360781	-0.264035114638419	0.018212625891009	-0.263540076088024	0.345512562509338
"TRINITY_DN112160_c0_g1_i1"	-0.406739253419076	-0.555510098212617	0.7391785114637	0.32808014460015	-0.216856265490201	0.0928827238546679	-0.231757849594533	0.494281587759508
"TRINITY_DN112115_c0_g1_i4"	0.520594505472532	0.918327711609637	-0.793678560372326	-0.0831781298931917	0.265275618860095	-0.418087391165916	0.347535110852455	-0.630346105765471
"TRINITY_DN112115_c0_g1_i2"	0.280603710793148	0.512388079742081	-0.359694994739736	0.161359935003214	0.42943772949696	-0.47807585510462	0.289932517450025	-0.381260670319229
"TRINITY_DN112194_c0_g1_i8"	-0.292048979717741	-0.601271829960493	0.149184867514982	-0.150063142955954	-0.336828035891227	0.92925262537158	-0.354019063286997	0.500883739543163
"TRINITY_DN132256_c1_g1_i1"	-0.139670259684498	-0.434968119944729	-0.0614246113873029	-0.0577013187928613	-0.267640053809278	0.931148463881572	-0.269479284863276	0.310132197947358
"TRINITY_DN132313_c1_g1_i1"	0.217412657279004	0.396521619445106	-0.30676231997377	-0.0321964411440208	0.155769380346769	-0.335520074095714	0.993100305067089	-0.393833324802439
"TRINITY_DN132313_c1_g1_i2"	0.0760917250885831	0.305798439619881	-0.290226124599102	-0.0202826506615067	0.150132803379139	-0.205896527240834	0.944096462554486	-0.35447896387216
"TRINITY_DN119696_c0_g1_i7"	0.854666536453333	0.824083282475361	-0.536588200228903	-0.196468923552198	0.0918282030970725	-0.416079707066728	0.0780830320102244	-0.453484832096992
"TRINITY_DN144936_c4_g1_i1"	0.584292024515609	0.923954463716294	-0.544669627995073	-0.0445464868913476	0.329052185108179	-0.700592791525638	0.491915040107071	-0.702807862310887
"TRINITY_DN144936_c3_g1_i3"	-0.389348976322212	-0.715965722998919	0.4967905070418	-0.069386278047185	-0.298704014698886	0.297499595395013	-0.397492742201192	0.966549114254107
"TRINITY_DN145014_c1_g1_i1"	0.0744388539807132	0.342629275379003	-0.379317857729325	0.512203615336299	0.874743418476064	-0.325115258760863	0.218452111042173	-0.448443375063446
"TRINITY_DN101097_c0_g3_i1"	-0.407119619648989	-0.675590061791315	0.650099845217619	-0.0653800741202161	-0.425632876147562	0.233458124555278	-0.434247836302457	0.927684845493231
"TRINITY_DN101086_c0_g2_i6"	-0.475368980717311	-0.736337339150325	0.392678910898714	-0.104068897251471	-0.358720584463207	0.42152914159996	-0.362580524311915	0.966968322436613
"TRINITY_DN101071_c2_g1_i1"	-0.494577113818273	-0.51074489556525	0.1028324800821	-0.28468003340876	-0.399533001239186	0.802376031429151	-0.282077955430806	0.226991547179041
"TRINITY_DN101088_c0_g1_i2"	0.896608265723735	0.761371782820405	-0.557200519652609	-0.00781198524187589	0.328311744841979	-0.380638754454726	0.203087780015771	-0.452221339997498
"TRINITY_DN101014_c0_g1_i5"	-0.628088536413028	-0.736256616436112	0.949506666582125	0.215221822094189	-0.25520527772019	0.0584838614199119	-0.246976119941499	0.33222679962784
"TRINITY_DN101043_c0_g1_i7"	-0.447043588315534	-0.766585524372738	0.65087957806277	-0.0825757928245017	-0.469163958985043	0.30875669030949	-0.45146137119852	0.954716948176779
"TRINITY_DN124062_c0_g1_i1"	-0.387681987132122	-0.688295062608869	0.477136886535671	-0.0817889839747676	-0.355257120851457	0.290174175747484	-0.489497094676472	0.943203458666009
"TRINITY_DN124069_c0_g1_i2"	-0.29943021089309	-0.573477572575324	0.494454377693526	-0.0989693585031988	-0.403398973912474	0.252401976014887	-0.234461749305946	0.89862947001052
"TRINITY_DN124020_c0_g1_i3"	-0.404786464253012	-0.689229974621814	0.891527988103536	0.0393364695814107	-0.430476046782226	0.0662177500756307	-0.39070628381312	0.730833493884753
"TRINITY_DN183854_c1_g1_i1"	-0.260463336299846	-0.637775749608332	0.0900117627869896	-0.158896427263757	-0.371347463055245	0.942906012721784	-0.379874104568334	0.448316140166042
"TRINITY_DN183916_c1_g1_i3"	0.0807213931939393	0.00598723817684875	0.221913305745597	0.0309935714637852	0.219664448759866	-0.212168414609476	-0.203929432949503	0.0295282280264761
"TRINITY_DN183933_c0_g1_i14"	-0.326757784682017	-0.584665044759036	0.256519619615824	-0.0805474941920173	-0.337423284595909	0.377947364971447	-0.345855410352433	0.932308552524192
"TRINITY_DN133565_c7_g1_i1"	-0.531492027127558	-0.796444421935733	0.818129108979909	0.0275073355254316	-0.417306060554834	0.211242311277118	-0.43695223007569	0.853055652661514
"TRINITY_DN133540_c0_g1_i9"	-0.564729803204182	-0.701986801158951	0.96372765602019	0.191921333206576	-0.290001625308335	0.014851339314953	-0.289645725590363	0.38486471681869
"TRINITY_DN133540_c0_g1_i11"	-0.587643388876328	-0.7510135712375	0.986377272587785	0.177600958633619	-0.309943060414894	0.0558654556834892	-0.310157193441393	0.490270807315898
"TRINITY_DN166886_c0_g1_i3"	-0.458018171716203	-0.598316358833859	0.88860021734267	0.108541210799174	-0.28324190751858	0.0473039306723272	-0.285172975900233	0.477810240473537
